"game_id","season","week","start_date","neutral_site","conference_game","attendance","home_id","home_team","home_conference","home_division","home_points","home_post_win_prob","home_pregame_elo","home_postgame_elo","away_id","away_team","away_conference","away_division","away_points","away_post_win_prob","away_pregame_elo","away_postgame_elo","excitement_index"
212350097,2001,1,"2001-08-23T23:00:00.000Z",FALSE,FALSE,38129,97,"Louisville","Conference USA","fbs",45,0.837974618183935,1624,1645,166,"New Mexico State","Sun Belt","fbs",24,0.162025381816065,1334,1313,3.829481043
63770,2001,1,"2001-08-25T04:00:00.000Z",FALSE,TRUE,25716,158,"Nebraska","Big 12","fbs",21,0.837974618183935,1970,1982,2628,"TCU","Conference USA","fbs",7,0.162025381816065,1781,1769,3.829481043
212370275,2001,1,"2001-08-25T18:00:00.000Z",FALSE,TRUE,76740,275,"Wisconsin","Big Ten","fbs",26,0.837974618183935,1699,1698,258,"Virginia","ACC","fbs",17,0.162025381816065,1456,1457,3.829481043
212370252,2001,1,"2001-08-25T20:30:00.000Z",FALSE,TRUE,40008,252,"BYU","Mountain West","fbs",70,0.837974618183935,1525,1613,2655,"Tulane","Conference USA","fbs",35,0.162025381816065,1446,1358,3.829481043
212370201,2001,1,"2001-08-25T23:45:00.000Z",FALSE,FALSE,75423,201,"Oklahoma","Big 12","fbs",10,0.837974618183935,1911,1902,153,"North Carolina","ACC","fbs",0,0.162025381816065,1514,1523,3.829481043
212380183,2001,1,"2001-08-26T18:00:00.000Z",FALSE,FALSE,41517,183,"Syracuse","Big East","fbs",7,0.837974618183935,1629,1624,59,"Georgia Tech","ACC","fbs",13,0.162025381816065,1711,1716,3.829481043
212380038,2001,1,"2001-08-27T00:00:00.000Z",FALSE,FALSE,47762,38,"Colorado","Big 12","fbs",22,0.837974618183935,1572,1569,278,"Fresno State","Western Athletic","fbs",24,0.162025381816065,1573,1576,3.829481043
212420218,2001,2,"2001-08-30T23:00:00.000Z",FALSE,FALSE,26191,218,"Temple","Big East","fbs",45,0.837974618183935,1408,1437,2426,"Navy","FBS Independents","fbs",26,0.162025381816065,1262,1233,3.829481043
212422649,2001,2,"2001-08-30T23:00:00.000Z",FALSE,FALSE,34950,2649,"Toledo","Mid-American","fbs",38,0.837974618183935,1723,1793,135,"Minnesota","Big Ten","fbs",7,0.162025381816065,1610,1540,3.829481043
212422006,2001,2,"2001-08-30T23:00:00.000Z",FALSE,TRUE,13532,2006,"Akron","Mid-American","fbs",31,0.837974618183935,1467,1469,195,"Ohio","Mid-American","fbs",29,0.162025381816065,1562,1560,3.829481043
212422084,2001,2,"2001-08-30T23:30:00.000Z",FALSE,FALSE,22658,2084,"Buffalo","Mid-American","fbs",15,0.837974618183935,1005,989,164,"Rutgers","Big East","fbs",31,0.162025381816065,1224,1240,3.829481043
212420008,2001,2,"2001-08-30T23:30:00.000Z",FALSE,FALSE,52213,8,"Arkansas","SEC","fbs",14,0.837974618183935,1497,1500,2439,"UNLV","Mountain West","fbs",10,0.162025381816065,1501,1498,3.829481043
212422459,2001,2,"2001-08-30T23:35:00.000Z",FALSE,FALSE,14426,2459,"Northern Illinois","Mid-American","fbs",20,0.837974618183935,1512,1512,58,"South Florida","FBS Independents","fbs",17,0.162025381816065,1418,1418,3.829481043
212420238,2001,2,"2001-08-31T00:00:00.000Z",FALSE,FALSE,39885,238,"Vanderbilt","SEC","fbs",28,0.837974618183935,1434,1422,2393,"Middle Tennessee","Sun Belt","fbs",37,0.162025381816065,1513,1525,3.829481043
212420265,2001,2,"2001-08-31T02:00:00.000Z",FALSE,FALSE,31097,265,"Washington State","Pac-10","fbs",36,0.837974618183935,1403,1468,70,"Idaho","Sun Belt","fbs",7,0.162025381816065,1305,1240,3.829481043
212420021,2001,2,"2001-08-31T02:05:00.000Z",FALSE,TRUE,28386,21,"San Diego State","Mountain West","fbs",10,0.837974618183935,1425,1408,12,"Arizona","Pac-10","fbs",23,0.162025381816065,1558,1575,3.829481043
212440103,2001,2,"2001-09-01T16:00:00.000Z",FALSE,TRUE,42482,103,"Boston College","Big East","fbs",34,0.837974618183935,1612,1665,277,"West Virginia","Big East","fbs",10,0.162025381816065,1554,1501,3.829481043
212440259,2001,2,"2001-09-01T16:00:00.000Z",FALSE,FALSE,53662,259,"Virginia Tech","Big East","fbs",52,0.837974618183935,1840,1879,41,"Connecticut","FBS Independents","fbs",10,0.162025381816065,1173,1134,3.829481043
212442572,2001,2,"2001-09-01T16:00:00.000Z",FALSE,FALSE,25134,2572,"Southern Mississippi","Conference USA","fbs",17,0.837974618183935,1678,1673,197,"Oklahoma State","Big 12","fbs",9,0.162025381816065,1393,1398,3.829481043
212440120,2001,2,"2001-09-01T16:00:00.000Z",FALSE,TRUE,44080,120,"Maryland","ACC","fbs",23,0.837974618183935,1481,1519,153,"North Carolina","ACC","fbs",7,0.162025381816065,1523,1485,3.829481043
212442294,2001,2,"2001-09-01T16:10:00.000Z",FALSE,FALSE,56091,2294,"Iowa","Big Ten","fbs",51,0.837974618183935,1415,1532,2309,"Kent State","Mid-American","fbs",0,0.162025381816065,1142,1025,3.829481043
212440096,2001,2,"2001-09-01T16:30:00.000Z",FALSE,FALSE,70838,96,"Kentucky","SEC","fbs",10,0.837974618183935,1399,1358,97,"Louisville","Conference USA","fbs",36,0.162025381816065,1645,1686,3.829481043
212440158,2001,2,"2001-09-01T16:30:00.000Z",FALSE,FALSE,77812,158,"Nebraska","Big 12","fbs",42,0.837974618183935,1982,2000,2653,"Troy","FBS Independents","fbs",14,0.162025381816065,1478,1460,3.829481043
212440061,2001,2,"2001-09-01T17:00:00.000Z",FALSE,FALSE,86520,61,"Georgia","SEC","fbs",45,0.837974618183935,1696,1719,2032,"Arkansas State","Sun Belt","fbs",17,0.162025381816065,1241,1218,3.829481043
212440228,2001,2,"2001-09-01T17:00:00.000Z",FALSE,FALSE,75000,228,"Clemson","ACC","fbs",21,0.837974618183935,1653,1656,2116,"UCF","FBS Independents","fbs",13,0.162025381816065,1502,1499,3.829481043
212442005,2001,2,"2001-09-01T19:30:00.000Z",FALSE,FALSE,56162,2005,"Air Force","Mountain West","fbs",3,0.837974618183935,1557,1481,201,"Oklahoma","Big 12","fbs",44,0.162025381816065,1902,1978,3.829481043
212440130,2001,2,"2001-09-01T19:30:00.000Z",FALSE,FALSE,109676,130,"Michigan","Big Ten","fbs",31,0.837974618183935,1827,1829,193,"Miami (OH)","Mid-American","fbs",13,0.162025381816065,1398,1396,3.829481043
212440036,2001,2,"2001-09-01T19:30:00.000Z",FALSE,FALSE,75022,36,"Colorado State","Mountain West","fbs",14,0.837974618183935,1634,1552,38,"Colorado","Big 12","fbs",41,0.162025381816065,1569,1651,3.829481043
212440025,2001,2,"2001-09-01T19:30:00.000Z",FALSE,TRUE,38160,25,"California","Pac-10","fbs",17,0.837974618183935,1488,1420,356,"Illinois","Big Ten","fbs",44,0.162025381816065,1533,1601,3.829481043
212442633,2001,2,"2001-09-01T20:00:00.000Z",FALSE,FALSE,107725,2633,"Tennessee","SEC","fbs",33,0.837974618183935,1787,1829,183,"Syracuse","Big East","fbs",9,0.162025381816065,1624,1582,3.829481043
212440002,2001,2,"2001-09-01T21:00:00.000Z",FALSE,FALSE,82376,2,"Auburn","SEC","fbs",30,0.837974618183935,1599,1641,2050,"Ball State","Mid-American","fbs",0,0.162025381816065,1269,1227,3.829481043
212440150,2001,2,"2001-09-01T22:00:00.000Z",FALSE,TRUE,23312,150,"Duke","ACC","fbs",13,0.837974618183935,1192,1169,52,"Florida State","ACC","fbs",55,0.162025381816065,2013,2036,3.829481043
212440030,2001,2,"2001-09-01T22:30:00.000Z",FALSE,FALSE,45568,30,"USC","Pac-10","fbs",21,0.837974618183935,1534,1540,23,"San José State","Western Athletic","fbs",10,0.162025381816065,1341,1335,3.829481043
212442579,2001,2,"2001-09-01T23:00:00.000Z",FALSE,FALSE,83019,2579,"South Carolina","SEC","fbs",32,0.837974618183935,1629,1680,68,"Boise State","Western Athletic","fbs",13,0.162025381816065,1702,1651,3.829481043
212440151,2001,2,"2001-09-01T23:00:00.000Z",FALSE,TRUE,36794,151,"East Carolina","Conference USA","fbs",19,0.837974618183935,1642,1623,154,"Wake Forest","ACC","fbs",21,0.162025381816065,1361,1380,3.829481043
212440251,2001,2,"2001-09-01T23:00:00.000Z",FALSE,FALSE,82856,251,"Texas","Big 12","fbs",41,0.837974618183935,1780,1818,166,"New Mexico State","Sun Belt","fbs",7,0.162025381816065,1313,1275,3.829481043
212440057,2001,2,"2001-09-01T23:15:00.000Z",FALSE,FALSE,85445,57,"Florida","SEC","fbs",49,0.837974618183935,1800,1868,276,"Marshall","Mid-American","fbs",14,0.162025381816065,1569,1501,3.829481043
212440142,2001,2,"2001-09-01T23:30:00.000Z",FALSE,FALSE,51039,142,"Missouri","Big 12","fbs",13,0.837974618183935,1381,1365,189,"Bowling Green","Mid-American","fbs",20,0.162025381816065,1343,1359,3.829481043
212440333,2001,2,"2001-09-01T23:45:00.000Z",FALSE,FALSE,83818,333,"Alabama","SEC","fbs",17,0.837974618183935,1607,1596,26,"UCLA","Pac-10","fbs",20,0.162025381816065,1507,1518,3.829481043
212440248,2001,2,"2001-09-02T00:00:00.000Z",FALSE,FALSE,23985,248,"Houston","Conference USA","fbs",14,0.837974618183935,1321,1313,242,"Rice","Western Athletic","fbs",21,0.162025381816065,1386,1394,3.829481043
212440254,2001,2,"2001-09-02T00:00:00.000Z",FALSE,FALSE,36557,254,"Utah","Mountain West","fbs",23,0.837974618183935,1582,1578,328,"Utah State","FBS Independents","fbs",19,0.162025381816065,1341,1345,3.829481043
212440099,2001,2,"2001-09-02T00:00:00.000Z",FALSE,FALSE,91782,99,"LSU","SEC","fbs",48,0.837974618183935,1608,1662,2655,"Tulane","Conference USA","fbs",17,0.162025381816065,1358,1304,3.829481043
212442483,2001,2,"2001-09-02T00:00:00.000Z",FALSE,TRUE,45919,2483,"Oregon","Pac-10","fbs",31,0.837974618183935,1696,1697,275,"Wisconsin","Big Ten","fbs",28,0.162025381816065,1698,1697,3.829481043
212440213,2001,2,"2001-09-02T00:00:00.000Z",FALSE,FALSE,109313,213,"Penn State","Big Ten","fbs",7,0.837974618183935,1611,1581,2390,"Miami","Big East","fbs",33,0.162025381816065,1959,1989,3.829481043
212442348,2001,2,"2001-09-02T00:00:00.000Z",FALSE,TRUE,22505,2348,"Louisiana Tech","Western Athletic","fbs",36,0.837974618183935,1339,1404,2567,"SMU","Western Athletic","fbs",6,0.162025381816065,1211,1146,3.829481043
212440167,2001,2,"2001-09-02T00:05:00.000Z",FALSE,FALSE,41771,167,"New Mexico","Mountain West","fbs",26,0.837974618183935,1417,1471,2638,"UTEP","Western Athletic","fbs",6,0.162025381816065,1489,1435,3.829481043
212440249,2001,2,"2001-09-02T00:05:00.000Z",FALSE,FALSE,22837,249,"North Texas","Sun Belt","fbs",5,0.837974618183935,1143,1165,2628,"TCU","Conference USA","fbs",19,0.162025381816065,1769,1747,3.829481043
212440252,2001,2,"2001-09-02T01:00:00.000Z",FALSE,FALSE,56286,252,"BYU","Mountain West","fbs",52,0.837974618183935,1613,1683,2440,"Nevada","Western Athletic","fbs",7,0.162025381816065,1135,1065,3.829481043
212452132,2001,2,"2001-09-02T18:30:00.000Z",FALSE,TRUE,35097,2132,"Cincinnati","Conference USA","fbs",14,0.837974618183935,1487,1492,2509,"Purdue","Big Ten","fbs",19,0.162025381816065,1688,1683,3.829481043
212450278,2001,2,"2001-09-03T01:30:00.000Z",FALSE,FALSE,42410,278,"Fresno State","Western Athletic","fbs",44,0.837974618183935,1576,1646,204,"Oregon State","Pac-10","fbs",24,0.162025381816065,1785,1715,3.829481043
212460344,2001,2,"2001-09-03T23:00:00.000Z",FALSE,FALSE,45662,344,"Mississippi State","SEC","fbs",30,0.837974618183935,1642,1670,235,"Memphis","Conference USA","fbs",10,0.162025381816065,1457,1429,3.829481043
212490152,2001,3,"2001-09-06T23:30:00.000Z",FALSE,TRUE,51500,152,"NC State","ACC","fbs",35,0.837974618183935,1545,1581,84,"Indiana","Big Ten","fbs",14,0.162025381816065,1410,1374,3.829481043
212492751,2001,3,"2001-09-07T02:00:00.000Z",FALSE,FALSE,18131,2751,"Wyoming","Mountain West","fbs",20,0.837974618183935,1236,1253,245,"Texas A&M","Big 12","fbs",28,0.162025381816065,1683,1666,3.829481043
212502439,2001,3,"2001-09-08T00:00:00.000Z",FALSE,TRUE,26721,2439,"UNLV","Mountain West","fbs",28,0.837974618183935,1498,1485,77,"Northwestern","Big Ten","fbs",37,0.162025381816065,1559,1572,3.829481043
212510183,2001,3,"2001-09-08T16:00:00.000Z",FALSE,FALSE,35938,183,"Syracuse","Big East","fbs",21,0.837974618183935,1582,1596,2116,"UCF","FBS Independents","fbs",10,0.162025381816065,1499,1485,3.829481043
212510259,2001,3,"2001-09-08T16:00:00.000Z",FALSE,FALSE,53662,259,"Virginia Tech","Big East","fbs",31,0.837974618183935,1879,1934,2711,"Western Michigan","Mid-American","fbs",0,0.162025381816065,1641,1586,3.829481043
212510251,2001,3,"2001-09-08T16:00:00.000Z",FALSE,FALSE,83106,251,"Texas","Big 12","fbs",44,0.837974618183935,1818,1859,153,"North Carolina","ACC","fbs",14,0.162025381816065,1485,1444,3.829481043
212512426,2001,3,"2001-09-08T16:00:00.000Z",FALSE,FALSE,30602,2426,"Navy","FBS Independents","fbs",7,0.837974618183935,1233,1102,59,"Georgia Tech","ACC","fbs",70,0.162025381816065,1716,1847,3.829481043
212510356,2001,3,"2001-09-08T16:10:00.000Z",FALSE,FALSE,45674,356,"Illinois","Big Ten","fbs",17,0.837974618183935,1601,1602,2459,"Northern Illinois","Mid-American","fbs",12,0.162025381816065,1512,1511,3.829481043
212510275,2001,3,"2001-09-08T16:10:00.000Z",FALSE,FALSE,78506,275,"Wisconsin","Big Ten","fbs",20,0.837974618183935,1697,1666,278,"Fresno State","Western Athletic","fbs",32,0.162025381816065,1646,1677,3.829481043
212510194,2001,3,"2001-09-08T16:10:00.000Z",FALSE,FALSE,102602,194,"Ohio State","Big Ten","fbs",28,0.837974618183935,1683,1693,2006,"Akron","Mid-American","fbs",14,0.162025381816065,1469,1459,3.829481043
212512294,2001,3,"2001-09-08T16:10:00.000Z",FALSE,FALSE,58291,2294,"Iowa","Big Ten","fbs",44,0.837974618183935,1532,1580,193,"Miami (OH)","Mid-American","fbs",19,0.162025381816065,1396,1348,3.829481043
212512305,2001,3,"2001-09-08T16:30:00.000Z",FALSE,FALSE,43500,2305,"Kansas","Big 12","fbs",17,0.837974618183935,1378,1331,26,"UCLA","Pac-10","fbs",41,0.162025381816065,1518,1565,3.829481043
212510238,2001,3,"2001-09-08T16:30:00.000Z",FALSE,TRUE,37318,238,"Vanderbilt","SEC","fbs",9,0.837974618183935,1422,1428,333,"Alabama","SEC","fbs",12,0.162025381816065,1596,1590,3.829481043
212510277,2001,3,"2001-09-08T17:00:00.000Z",FALSE,FALSE,52995,277,"West Virginia","Big East","fbs",20,0.837974618183935,1501,1544,195,"Ohio","Mid-American","fbs",3,0.162025381816065,1560,1517,3.829481043
212510127,2001,3,"2001-09-08T17:00:00.000Z",FALSE,FALSE,73879,127,"Michigan State","Big Ten","fbs",35,0.837974618183935,1593,1585,2117,"Central Michigan","Mid-American","fbs",21,0.162025381816065,1137,1145,3.829481043
212510349,2001,3,"2001-09-08T17:00:00.000Z",FALSE,TRUE,27157,349,"Army","Conference USA","fbs",21,0.837974618183935,1291,1298,2132,"Cincinnati","Conference USA","fbs",24,0.162025381816065,1492,1485,3.829481043
212510096,2001,3,"2001-09-08T17:30:00.000Z",FALSE,FALSE,61523,96,"Kentucky","SEC","fbs",28,0.837974618183935,1358,1362,2050,"Ball State","Mid-American","fbs",20,0.162025381816065,1227,1223,3.829481043
212510221,2001,3,"2001-09-08T17:30:00.000Z",FALSE,FALSE,39542,221,"Pittsburgh","Big East","fbs",26,0.837974618183935,1539,1510,58,"South Florida","FBS Independents","fbs",35,0.162025381816065,1418,1447,3.829481043
212510135,2001,3,"2001-09-08T18:30:00.000Z",FALSE,FALSE,35089,135,"Minnesota","Big Ten","fbs",44,0.837974618183935,1540,1569,309,"Louisiana","Sun Belt","fbs",14,0.162025381816065,1088,1059,3.829481043
212510264,2001,3,"2001-09-08T19:30:00.000Z",FALSE,TRUE,74080,264,"Washington","Pac-10","fbs",23,0.837974618183935,1707,1717,130,"Michigan","Big Ten","fbs",18,0.162025381816065,1829,1819,3.829481043
212512655,2001,3,"2001-09-08T19:30:00.000Z",FALSE,TRUE,19027,2655,"Tulane","Conference USA","fbs",24,0.837974618183935,1304,1268,151,"East Carolina","Conference USA","fbs",51,0.162025381816065,1623,1659,3.829481043
212512483,2001,3,"2001-09-08T19:30:00.000Z",FALSE,TRUE,45712,2483,"Oregon","Pac-10","fbs",24,0.837974618183935,1697,1715,254,"Utah","Mountain West","fbs",10,0.162025381816065,1578,1560,3.829481043
212510038,2001,3,"2001-09-08T19:30:00.000Z",FALSE,FALSE,40338,38,"Colorado","Big 12","fbs",51,0.837974618183935,1651,1712,23,"San José State","Western Athletic","fbs",15,0.162025381816065,1335,1274,3.829481043
212510002,2001,3,"2001-09-08T19:30:00.000Z",FALSE,TRUE,86063,2,"Auburn","SEC","fbs",27,0.837974618183935,1641,1644,145,"Ole Miss","SEC","fbs",21,0.162025381816065,1552,1549,3.829481043
212512390,2001,3,"2001-09-08T20:00:00.000Z",FALSE,TRUE,39804,2390,"Miami","Big East","fbs",61,0.837974618183935,1989,2074,164,"Rutgers","Big East","fbs",0,0.162025381816065,1240,1155,3.829481043
212510218,2001,3,"2001-09-08T20:00:00.000Z",FALSE,FALSE,19751,218,"Temple","Big East","fbs",7,0.837974618183935,1437,1408,2649,"Toledo","Mid-American","fbs",33,0.162025381816065,1793,1822,3.829481043
212510036,2001,3,"2001-09-08T21:00:00.000Z",FALSE,FALSE,26367,36,"Colorado State","Mountain West","fbs",35,0.837974618183935,1552,1547,2440,"Nevada","Western Athletic","fbs",18,0.162025381816065,1065,1070,3.829481043
212510025,2001,3,"2001-09-08T21:30:00.000Z",FALSE,TRUE,33043,25,"California","Pac-10","fbs",16,0.837974618183935,1420,1375,252,"BYU","Mountain West","fbs",44,0.162025381816065,1683,1728,3.829481043
212510052,2001,3,"2001-09-08T21:30:00.000Z",FALSE,TRUE,79388,52,"Florida State","ACC","fbs",29,0.837974618183935,2036,2036,5,"UAB","Conference USA","fbs",7,0.162025381816065,1489,1489,3.829481043
212510189,2001,3,"2001-09-08T22:00:00.000Z",FALSE,TRUE,16183,189,"Bowling Green","Mid-American","fbs",35,0.837974618183935,1359,1411,2084,"Buffalo","Mid-American","fbs",0,0.162025381816065,989,937,3.829481043
212510120,2001,3,"2001-09-08T22:00:00.000Z",FALSE,FALSE,42105,120,"Maryland","ACC","fbs",50,0.837974618183935,1519,1625,2199,"Eastern Michigan","Mid-American","fbs",3,0.162025381816065,1263,1157,3.829481043
212510057,2001,3,"2001-09-08T22:00:00.000Z",FALSE,FALSE,85011,57,"Florida","SEC","fbs",55,0.837974618183935,1868,1907,2433,"Louisiana Monroe","Sun Belt","fbs",6,0.162025381816065,1026,987,3.829481043
212510030,2001,3,"2001-09-08T22:30:00.000Z",FALSE,FALSE,69959,30,"USC","Pac-10","fbs",6,0.837974618183935,1540,1555,2306,"Kansas State","Big 12","fbs",10,0.162025381816065,1889,1874,3.829481043
212512567,2001,3,"2001-09-08T23:00:00.000Z",FALSE,FALSE,24122,2567,"SMU","Western Athletic","fbs",10,0.837974618183935,1146,1136,2628,"TCU","Conference USA","fbs",38,0.162025381816065,1747,1757,3.829481043
212512393,2001,3,"2001-09-08T23:00:00.000Z",FALSE,FALSE,21723,2393,"Middle Tennessee","Sun Belt","fbs",54,0.837974618183935,1525,1622,2653,"Troy","FBS Independents","fbs",17,0.162025381816065,1460,1363,3.829481043
212510239,2001,3,"2001-09-08T23:00:00.000Z",FALSE,FALSE,28953,239,"Baylor","Big 12","fbs",24,0.837974618183935,1163,1219,2032,"Arkansas State","Sun Belt","fbs",3,0.162025381816065,1218,1162,3.829481043
212510201,2001,3,"2001-09-08T23:30:00.000Z",FALSE,FALSE,74930,201,"Oklahoma","Big 12","fbs",37,0.837974618183935,1978,1966,249,"North Texas","Sun Belt","fbs",10,0.162025381816065,1165,1177,3.829481043
212510061,2001,3,"2001-09-08T23:45:00.000Z",FALSE,TRUE,86520,61,"Georgia","SEC","fbs",9,0.837974618183935,1719,1708,2579,"South Carolina","SEC","fbs",14,0.162025381816065,1680,1691,3.829481043
212510158,2001,3,"2001-09-09T00:00:00.000Z",FALSE,FALSE,78118,158,"Nebraska","Big 12","fbs",27,0.837974618183935,2000,2003,87,"Notre Dame","FBS Independents","fbs",10,0.162025381816065,1618,1615,3.829481043
212510099,2001,3,"2001-09-09T00:00:00.000Z",FALSE,FALSE,87756,99,"LSU","SEC","fbs",31,0.837974618183935,1662,1671,328,"Utah State","FBS Independents","fbs",14,0.162025381816065,1345,1336,3.829481043
212512641,2001,3,"2001-09-09T00:00:00.000Z",FALSE,FALSE,48924,2641,"Texas Tech","Big 12","fbs",42,0.837974618183935,1593,1606,167,"New Mexico","Mountain West","fbs",30,0.162025381816065,1471,1458,3.829481043
212510242,2001,3,"2001-09-09T00:00:00.000Z",FALSE,FALSE,17745,242,"Rice","Western Athletic","fbs",15,0.837974618183935,1394,1392,150,"Duke","ACC","fbs",13,0.162025381816065,1169,1171,3.829481043
212510197,2001,3,"2001-09-09T00:00:00.000Z",FALSE,FALSE,41205,197,"Oklahoma State","Big 12","fbs",30,0.837974618183935,1398,1408,2348,"Louisiana Tech","Western Athletic","fbs",23,0.162025381816065,1404,1394,3.829481043
212510068,2001,3,"2001-09-09T00:05:00.000Z",FALSE,FALSE,27697,68,"Boise State","Western Athletic","fbs",20,0.837974618183935,1651,1575,265,"Washington State","Pac-10","fbs",41,0.162025381816065,1468,1544,3.829481043
212510008,2001,3,"2001-09-09T01:00:00.000Z",FALSE,TRUE,70470,8,"Arkansas","SEC","fbs",3,0.837974618183935,1500,1506,2633,"Tennessee","SEC","fbs",13,0.162025381816065,1829,1823,3.829481043
212510166,2001,3,"2001-09-09T01:00:00.000Z",FALSE,FALSE,27238,166,"New Mexico State","Sun Belt","fbs",22,0.837974618183935,1275,1294,204,"Oregon State","Pac-10","fbs",27,0.162025381816065,1715,1696,3.829481043
212510009,2001,3,"2001-09-09T02:00:00.000Z",FALSE,TRUE,54071,9,"Arizona State","Pac-10","fbs",38,0.837974618183935,1513,1584,21,"San Diego State","Mountain West","fbs",7,0.162025381816065,1408,1337,3.829481043
212510012,2001,3,"2001-09-09T02:00:00.000Z",FALSE,FALSE,44250,12,"Arizona","Pac-10","fbs",36,0.837974618183935,1575,1567,70,"Idaho","Sun Belt","fbs",29,0.162025381816065,1240,1248,3.829481043
212510024,2001,3,"2001-09-09T02:00:00.000Z",FALSE,FALSE,41250,24,"Stanford","Pac-10","fbs",38,0.837974618183935,1512,1561,103,"Boston College","Big East","fbs",22,0.162025381816065,1665,1616,3.829481043
212630344,2001,5,"2001-09-20T23:30:00.000Z",FALSE,TRUE,43579,344,"Mississippi State","SEC","fbs",14,0.837974618183935,1670,1668,2579,"South Carolina","SEC","fbs",16,0.162025381816065,1691,1693,3.829481043
212630158,2001,5,"2001-09-21T00:30:00.000Z",FALSE,FALSE,77344,158,"Nebraska","Big 12","fbs",48,0.837974618183935,2003,2057,242,"Rice","Western Athletic","fbs",3,0.162025381816065,1392,1338,3.829481043
212652426,2001,5,"2001-09-22T16:00:00.000Z",FALSE,FALSE,30064,2426,"Navy","FBS Independents","fbs",21,0.837974618183935,1102,1110,103,"Boston College","Big East","fbs",38,0.162025381816065,1616,1608,3.829481043
212650153,2001,5,"2001-09-22T16:00:00.000Z",FALSE,TRUE,53000,153,"North Carolina","ACC","fbs",41,0.837974618183935,1444,1623,52,"Florida State","ACC","fbs",9,0.162025381816065,2036,1857,3.829481043
212650164,2001,5,"2001-09-22T16:00:00.000Z",FALSE,TRUE,27514,164,"Rutgers","Big East","fbs",0,0.837974618183935,1155,1105,259,"Virginia Tech","Big East","fbs",50,0.162025381816065,1934,1984,3.829481043
212650213,2001,5,"2001-09-22T16:10:00.000Z",FALSE,TRUE,107253,213,"Penn State","Big Ten","fbs",6,0.837974618183935,1581,1563,275,"Wisconsin","Big Ten","fbs",18,0.162025381816065,1666,1684,3.829481043
212650130,2001,5,"2001-09-22T16:10:00.000Z",FALSE,FALSE,109837,130,"Michigan","Big Ten","fbs",38,0.837974618183935,1819,1835,2711,"Western Michigan","Mid-American","fbs",21,0.162025381816065,1586,1570,3.829481043
212650356,2001,5,"2001-09-22T16:10:00.000Z",FALSE,TRUE,43232,356,"Illinois","Big Ten","fbs",34,0.837974618183935,1602,1672,97,"Louisville","Conference USA","fbs",10,0.162025381816065,1686,1616,3.829481043
212652509,2001,5,"2001-09-22T16:10:00.000Z",FALSE,FALSE,63459,2509,"Purdue","Big Ten","fbs",33,0.837974618183935,1683,1705,2006,"Akron","Mid-American","fbs",14,0.162025381816065,1459,1437,3.829481043
212650245,2001,5,"2001-09-22T16:30:00.000Z",FALSE,TRUE,82601,245,"Texas A&M","Big 12","fbs",21,0.837974618183935,1666,1673,197,"Oklahoma State","Big 12","fbs",7,0.162025381816065,1408,1401,3.829481043
212650096,2001,5,"2001-09-22T16:30:00.000Z",FALSE,TRUE,66126,96,"Kentucky","SEC","fbs",10,0.837974618183935,1362,1331,57,"Florida","SEC","fbs",44,0.162025381816065,1907,1938,3.829481043
212650277,2001,5,"2001-09-22T17:00:00.000Z",FALSE,FALSE,47458,277,"West Virginia","Big East","fbs",34,0.837974618183935,1544,1542,2309,"Kent State","Mid-American","fbs",14,0.162025381816065,1025,1027,3.829481043
212650041,2001,5,"2001-09-22T17:00:00.000Z",FALSE,FALSE,16517,41,"Connecticut","FBS Independents","fbs",20,0.837974618183935,1134,1071,2084,"Buffalo","Mid-American","fbs",37,0.162025381816065,937,1000,3.829481043
212650195,2001,5,"2001-09-22T17:00:00.000Z",FALSE,FALSE,24000,195,"Ohio","Mid-American","fbs",28,0.837974618183935,1517,1512,66,"Iowa State","Big 12","fbs",31,0.162025381816065,1515,1520,3.829481043
212652117,2001,5,"2001-09-22T17:00:00.000Z",FALSE,TRUE,27413,2117,"Central Michigan","Mid-American","fbs",28,0.837974618183935,1145,1152,2649,"Toledo","Mid-American","fbs",52,0.162025381816065,1822,1815,3.829481043
212650193,2001,5,"2001-09-22T18:00:00.000Z",FALSE,FALSE,25036,193,"Miami (OH)","Mid-American","fbs",21,0.837974618183935,1348,1366,2132,"Cincinnati","Conference USA","fbs",14,0.162025381816065,1485,1467,3.829481043
212652306,2001,5,"2001-09-22T18:10:00.000Z",FALSE,FALSE,49229,2306,"Kansas State","Big 12","fbs",64,0.837974618183935,1874,1992,166,"New Mexico State","Sun Belt","fbs",0,0.162025381816065,1294,1176,3.829481043
212650087,2001,5,"2001-09-22T18:30:00.000Z",FALSE,FALSE,80795,87,"Notre Dame","FBS Independents","fbs",10,0.837974618183935,1615,1599,127,"Michigan State","Big Ten","fbs",17,0.162025381816065,1585,1601,3.829481043
212650202,2001,5,"2001-09-22T18:30:00.000Z",FALSE,TRUE,31087,202,"Tulsa","Western Athletic","fbs",18,0.837974618183935,1368,1353,278,"Fresno State","Western Athletic","fbs",37,0.162025381816065,1677,1692,3.829481043
212650154,2001,5,"2001-09-22T19:30:00.000Z",FALSE,TRUE,22372,154,"Wake Forest","ACC","fbs",20,0.837974618183935,1406,1409,120,"Maryland","ACC","fbs",27,0.162025381816065,1625,1622,3.829481043
